0.010146,3.55e-05,6.2e-06
0.010582,3.64e-05,5.3e-06
0.011041,3.84e-05,4.6e-06
0.011518,1.59e-05,3.55e-06
0.012011,2.53e-05,3.27e-06
0.012528,2.72e-05,3.18e-06
0.013069,2.31e-05,2.78e-06
0.013636,1.86e-05,2.4e-06
0.014228,1.88e-05,2.3e-06
0.014845,1.7e-05,2.03e-06
0.015487,1.67e-05,1.93e-06
0.016153,1.7e-05,1.83e-06
0.01686,1.46e-05,1.67e-06
0.017611,1.32e-05,1.56e-06
0.018387,1.08e-05,1.48e-06
0.019186,9.7e-06,1.39e-06
0.02003,5.7e-06,1.24e-06
0.020923,9.96e-06,1.22e-06
0.021834,7.27e-06,1.16e-06
0.022793,7.24e-06,1.07e-06
0.023802,7.53e-06,1.06e-06
0.024863,7.86e-06,1.01e-06
0.025977,5.37e-06,1.01e-06
0.027145,5.88e-06,1.01e-06
0.028368,7.78e-06,1.09e-06
0.029647,7.08e-06,1.14e-06
0.03098,1.78e-06,1.13e-06
0.032367,6.27e-06,1.19e-06
0.033885,2.35e-06,1.2e-06
0.035465,4.72e-06,1.31e-06
0.037106,2.04e-06,1.25e-06
0.0388,4.1e-06,1.36e-06
0.040315,4.92e-06,1.61e-06
