0.0089075,0.0011998,0.00020075
0.0092591,0.00077233,0.00011121
0.0096229,0.0010218,9.3641e-05
0.0099983,0.00087733,6.9313e-05
0.010392,0.00076283,5.5461e-05
0.010803,0.00077053,4.8487e-05
0.011233,0.0006453,4.0733e-05
0.011681,0.00063779,3.6884e-05
0.012149,0.00057538,3.2195e-05
0.012635,0.00059547,3.0056e-05
0.013139,0.00053162,2.6889e-05
0.013662,0.00046086,2.3397e-05
0.014201,0.00039731,2.0351e-05
0.014772,0.0004222,1.8808e-05
0.015374,0.00034412,1.6245e-05
0.015995,0.00032903,1.4934e-05
0.01663,0.00030024,1.3815e-05
0.017299,0.00026687,1.221e-05
0.018003,0.00025008,1.1402e-05
0.018718,0.00024225,1.0956e-05
0.019469,0.00021141,9.6468e-06
0.020254,0.0002146,9.4542e-06
0.021076,0.00018213,8.344e-06
0.021934,0.00015651,7.805e-06
0.022831,0.00015887,7.4284e-06
0.023765,0.00014245,7.072e-06
0.024738,0.00011481,6.2356e-06
0.025748,0.00011148,6.3445e-06
0.026796,9.6509e-05,5.953e-06
0.027933,8.5245e-05,5.8436e-06
0.029113,8.9055e-05,6.2091e-06
0.030334,6.6658e-05,5.8154e-06
0.031592,5.9529e-05,5.8509e-06
0.032886,6.1179e-05,6.0958e-06
0.034291,5.4145e-05,5.8272e-06
0.035733,4.608e-05,6.0841e-06
0.037206,2.9219e-05,5.5343e-06
0.038806,2.5839e-05,5.2876e-06
0.040551,3.7103e-05,6.0219e-06
0.042334,2.8097e-05,5.9367e-06
0.044148,2.254e-05,5.7439e-06
0.046125,2.4658e-05,6.3417e-06
0.047963,2.0167e-05,7.408e-06
0.049859,3.6383e-06,3.2621e-06
0.051791,1.4524e-05,3.0799e-06
0.053819,1.8294e-05,2.8482e-06
0.055946,2.8293e-06,2.4925e-06
0.058105,5.7406e-06,2.3827e-06
0.060361,6.2794e-06,2.1485e-06
0.062715,2.8681e-06,1.9941e-06
0.065172,-1.3675e-06,1.7724e-06
0.06773,3.6887e-06,1.7362e-06
0.070393,3.8789e-06,1.6122e-06
0.073159,4.5738e-06,1.564e-06
0.076029,4.2744e-06,1.4156e-06
0.079135,7.9535e-07,1.2987e-06
0.082358,1.8252e-06,1.2645e-06
0.0857,1.4896e-06,1.1859e-06
0.089151,1.3266e-06,1.152e-06
0.092711,2.576e-06,1.0839e-06
0.096567,-1.0586e-06,1.0234e-06
0.10054,-9.5769e-07,1.039e-06
0.10462,-1.062e-06,9.9207e-07
0.10904,9.7686e-07,9.4015e-07
0.11358,2.3076e-06,9.4487e-07
0.11821,4.5272e-06,9.0584e-07
0.12324,1.8832e-06,8.7168e-07
0.12835,-3.1841e-07,8.9558e-07
0.13352,-6.5317e-07,8.6064e-07
0.13913,-6.2096e-07,8.3808e-07
0.14523,6.5311e-07,8.2281e-07
0.15139,3.8519e-06,8.74e-07
0.15757,-7.6705e-08,8.7211e-07
0.16426,6.6405e-07,8.9061e-07
0.17156,1.2188e-06,9.4021e-07
0.17953,2.1623e-07,9.8896e-07
0.18751,1.5471e-06,1.1142e-06
0.19542,-7.2179e-07,1.1573e-06
0.20402,7.4805e-07,1.2108e-06
0.21343,-1.4265e-06,1.2375e-06
0.22373,1.8691e-06,1.2585e-06
0.23288,8.157e-07,1.435e-06
0.24372,-1.578e-06,1.4688e-06
0.25443,-1.8251e-06,1.5258e-06
0.26612,1.9172e-06,1.5938e-06
