0.0088971,0.9328,0.032257
0.0092254,0.92566,0.021935
0.0095683,0.90254,0.01561
0.0099261,0.92474,0.012645
0.010292,0.94512,0.011081
0.010665,0.92261,0.0096527
0.011058,0.94291,0.0086173
0.011474,0.95274,0.0080146
0.011905,0.94808,0.0073808
0.012351,0.9585,0.0070261
0.01281,0.96311,0.0066771
0.013281,0.96585,0.0063438
0.013777,0.96906,0.0057736
0.014298,0.9637,0.005315
0.014831,0.96909,0.004939
0.015391,0.96864,0.0044919
0.015978,0.96826,0.0042755
0.016574,0.96813,0.0041116
0.017198,0.85236,0.0035334
0.017849,0.58805,0.0026939
0.018529,0.32274,0.0017651
0.019238,0.18877,0.0012785
0.019977,0.12792,0.0009903
0.020745,0.092545,0.00082828
0.021545,0.068839,0.00067718
0.022374,0.05364,0.00058889
0.023233,0.04157,0.00049068
0.024121,0.033294,0.00043559
0.025038,0.027266,0.00037369
0.026027,0.021706,0.00032071
0.027047,0.017567,0.00029598
0.028097,0.014822,0.00027183
0.029232,0.011875,0.00024651
0.030143,0.0097442,0.00031839
0.031565,0.0084808,0.00027689
0.032762,0.0068713,0.00019151
0.034007,0.0060479,0.00015239
0.0353,0.0050554,0.00011331
0.036641,0.0041315,8.5275e-05
0.038029,0.0034946,6.8413e-05
0.039496,0.0028471,5.1496e-05
0.041046,0.002407,4.1516e-05
0.042647,0.001975,3.2985e-05
0.044297,0.0016476,2.6641e-05
0.045991,0.0013756,2.189e-05
0.047773,0.0011258,1.7415e-05
0.049647,0.00094431,1.4533e-05
0.051562,0.00079022,1.224e-05
0.053572,0.00066219,9.9716e-06
0.055679,0.00052962,8.2814e-06
0.05789,0.00044435,6.8643e-06
0.060205,0.00036337,5.8267e-06
0.062547,0.00030465,5.0613e-06
0.06499,0.00025706,4.2391e-06
0.067533,0.00020381,3.6993e-06
0.070181,0.00017681,3.209e-06
0.07293,0.00015362,2.8937e-06
0.075781,0.00012045,2.4332e-06
0.078867,0.00010156,2.0977e-06
0.082067,8.2684e-05,1.9383e-06
0.085385,7.1425e-05,1.7086e-06
0.08881,5.7528e-05,1.5865e-06
0.092342,5.3657e-05,1.4355e-06
0.096167,4.3678e-05,1.2992e-06
0.10011,3.8323e-05,1.2631e-06
0.10415,3.3927e-05,1.1897e-06
0.10853,2.9084e-05,1.0925e-06
0.11302,2.4968e-05,1.0648e-06
0.11761,2.5431e-05,9.9794e-07
0.12258,2.2612e-05,9.4196e-07
0.12764,1.8727e-05,9.4767e-07
0.13276,1.9201e-05,9.1151e-07
0.1383,1.677e-05,8.6833e-07
0.14433,1.4877e-05,8.2564e-07
0.15041,1.6435e-05,8.8232e-07
0.1565,1.4326e-05,8.6651e-07
0.16311,1.4513e-05,8.7629e-07
0.1703,1.283e-05,9.002e-07
0.17815,1.1468e-05,9.4481e-07
0.18601,8.1457e-06,1.0383e-06
0.19378,8.4654e-06,1.0695e-06
0.20224,1.0167e-05,1.1281e-06
0.21148,5.5005e-06,1.134e-06
0.22159,2.1356e-06,1.1276e-06
0.23219,5.0701e-06,1.1504e-06
0.24372,1.31e-06,1.3049e-06
0.25443,6.6626e-06,1.3635e-06
0.26612,-1.331e-06,1.4017e-06
