0.0089077,0.00053629,0.00014804
0.0092592,0.00076532,0.00010698
0.0096231,0.00076967,8.1576e-05
0.0099985,0.00056835,5.6257e-05
0.010392,0.00052115,4.5887e-05
0.010803,0.0005331,4.0785e-05
0.011233,0.00048556,3.5178e-05
0.011681,0.00039521,2.9029e-05
0.012149,0.00037328,2.6408e-05
0.012635,0.00037464,2.4436e-05
0.01314,0.00035553,2.22e-05
0.013662,0.00026825,1.8296e-05
0.014202,0.00027504,1.7188e-05
0.014772,0.00026674,1.546e-05
0.015375,0.00022495,1.3502e-05
0.015995,0.00023072,1.2904e-05
0.016631,0.00019402,1.1538e-05
0.0173,0.00020545,1.0844e-05
0.018003,0.00014414,9.0483e-06
0.018719,0.00015228,9.03e-06
0.01947,0.00013668,8.0392e-06
0.020255,0.00012139,7.3532e-06
0.021077,0.000119,7.0243e-06
0.021935,9.7554e-05,6.4354e-06
0.022832,9.534e-05,6.1106e-06
0.023766,9.2842e-05,5.9913e-06
0.024739,8.3297e-05,5.5902e-06
0.025749,7.3731e-05,5.3676e-06
0.026797,6.3448e-05,5.1786e-06
0.027935,6.2092e-05,5.0522e-06
0.029115,6.0438e-05,5.4743e-06
0.030336,5.4358e-05,5.4045e-06
0.031594,5.0177e-05,5.5406e-06
0.032889,4.4376e-05,5.4881e-06
0.034294,3.4027e-05,5.266e-06
0.035735,3.1219e-05,5.4433e-06
0.037209,2.7783e-05,5.4202e-06
0.038809,2.2647e-05,5.1015e-06
0.040554,1.9969e-05,5.3074e-06
0.042338,9.5138e-06,5.2962e-06
0.044152,1.1555e-05,5.5095e-06
0.04613,1.7294e-05,5.7355e-06
0.047967,1.1355e-05,6.6127e-06
0.049859,2.1026e-06,3.1498e-06
0.051791,9.3384e-06,3.0579e-06
0.053819,2.1956e-06,2.7012e-06
0.055946,1.1024e-05,2.5825e-06
0.058105,6.8546e-07,2.3109e-06
0.060361,2.8933e-06,2.0925e-06
0.062715,5.2683e-06,2.0074e-06
0.065172,4.077e-06,1.8584e-06
0.06773,-1.074e-06,1.7551e-06
0.070393,7.3225e-07,1.5902e-06
0.073159,2.035e-06,1.5464e-06
0.076029,1.4452e-06,1.4101e-06
0.079135,7.8254e-07,1.3024e-06
0.082358,-5.6441e-07,1.2609e-06
0.0857,1.9008e-06,1.182e-06
0.089151,1.8633e-06,1.1564e-06
0.092711,5.3911e-07,1.0944e-06
0.096567,4.0306e-06,1.0394e-06
0.10054,9.4278e-07,1.0403e-06
0.10462,1.3122e-06,9.9654e-07
0.10904,-4.2557e-07,9.3734e-07
0.11358,1.4551e-06,9.3971e-07
0.11821,5.4242e-07,9.0596e-07
0.12324,-1.1183e-06,8.6339e-07
0.12835,1.0427e-06,8.9544e-07
0.13352,1.5147e-06,8.6801e-07
0.13913,-1.9821e-07,8.3672e-07
0.14523,6.0356e-07,8.1934e-07
0.15139,1.9995e-06,8.7122e-07
0.15757,-1.4207e-06,8.7395e-07
0.16426,2.2534e-06,8.999e-07
0.17156,8.5268e-07,9.3184e-07
0.17953,-6.8996e-07,9.9183e-07
0.18751,3.3236e-06,1.1188e-06
0.19542,6.2927e-07,1.1588e-06
0.20402,-6.0591e-07,1.2092e-06
0.21343,-5.6474e-07,1.2392e-06
0.22373,2.4807e-06,1.2647e-06
0.23288,7.3673e-07,1.428e-06
0.24372,-1.6416e-06,1.4589e-06
0.25443,-7.2997e-07,1.5208e-06
0.26612,-3.8265e-06,1.5787e-06
