0.0089075,0.028447,0.0014097
0.0092591,0.029007,0.00096263
0.0096229,0.025911,0.00066997
0.0099983,0.023744,0.00051454
0.010392,0.023166,0.00042934
0.010803,0.021236,0.00036115
0.011233,0.019633,0.00031072
0.011681,0.018273,0.00027274
0.012149,0.017261,0.00024474
0.012635,0.015659,0.00021653
0.013139,0.01432,0.00019233
0.013662,0.013494,0.0001736
0.014201,0.012018,0.00015207
0.014772,0.011387,0.00013451
0.015374,0.010792,0.00012278
0.015995,0.0097989,0.00011125
0.01663,0.0092021,0.00010291
0.017299,0.0084419,9.1845e-05
0.018003,0.0077837,8.4968e-05
0.018719,0.0072055,7.9101e-05
0.019469,0.0066162,7.1231e-05
0.020254,0.0060821,6.6375e-05
0.021076,0.0056257,6.0546e-05
0.021934,0.0050506,5.6566e-05
0.022831,0.0047624,5.2445e-05
0.023765,0.004377,5.0194e-05
0.024738,0.0040001,4.6313e-05
0.025748,0.0037161,4.5549e-05
0.026796,0.0033922,4.3107e-05
0.027933,0.0031659,4.1928e-05
0.029113,0.0028974,4.3061e-05
0.030334,0.0026029,4.1628e-05
0.031592,0.0023743,4.1814e-05
0.032886,0.0022567,4.1525e-05
0.034291,0.0021144,4.131e-05
0.035733,0.0018439,4.1325e-05
0.037206,0.0017038,3.9467e-05
0.038806,0.0016741,3.9375e-05
0.039561,0.001569,3.8134e-05
0.039983,0.0016369,6.3757e-05
0.041117,0.0015432,3.4242e-05
0.042724,0.0014305,2.9503e-05
0.044379,0.0012639,2.4836e-05
0.04608,0.0012007,2.2242e-05
0.047869,0.0010649,1.8564e-05
0.049751,0.00098169,1.6328e-05
0.051675,0.00091657,1.4639e-05
0.053693,0.00082848,1.2396e-05
0.05581,0.00078949,1.125e-05
0.058031,0.00069451,9.534e-06
0.060359,0.00065553,8.6491e-06
0.062713,0.00059691,7.7548e-06
0.065169,0.00053746,6.7112e-06
0.067727,0.00049026,6.0873e-06
0.07039,0.00044639,5.3966e-06
0.073156,0.00040767,4.9281e-06
0.076025,0.0003671,4.3167e-06
0.079131,0.00033597,3.8141e-06
0.082354,0.0002988,3.5136e-06
0.085695,0.0002762,3.1337e-06
0.089146,0.00024355,2.9058e-06
0.092705,0.00022094,2.6238e-06
0.096561,0.00020048,2.3686e-06
0.10053,0.00017925,2.27e-06
0.10461,0.00015466,2.0527e-06
0.10904,0.00013951,1.8711e-06
0.11357,0.00012267,1.7929e-06
0.1182,0.00010507,1.63e-06
0.12323,9.2821e-05,1.5072e-06
0.12834,8.3545e-05,1.4913e-06
0.13351,6.9985e-05,1.3793e-06
0.13912,6.0632e-05,1.2945e-06
0.14522,5.3412e-05,1.2182e-06
0.15138,4.6613e-05,1.255e-06
0.15755,3.4342e-05,1.2088e-06
0.16425,3.223e-05,1.2102e-06
0.17154,2.4827e-05,1.2191e-06
0.17951,1.9871e-05,1.2644e-06
0.18749,1.4928e-05,1.3889e-06
0.1954,1.3395e-05,1.4095e-06
0.204,1.2845e-05,1.4662e-06
0.2134,4.7021e-06,1.4794e-06
0.2237,6.8155e-06,1.4812e-06
0.23284,5.8449e-06,1.6802e-06
0.2437,5.8347e-07,1.7145e-06
0.2544,-1.4697e-06,1.7646e-06
0.26607,5.4455e-06,1.8698e-06
