0.010147,0.0072414,0.00013641
0.010582,0.0063797,0.00010758
0.011042,0.0060303,9.04e-05
0.011519,0.0053719,7.75e-05
0.012012,0.0050388,6.8e-05
0.012529,0.0046492,5.97e-05
0.01307,0.0041789,5.2e-05
0.013637,0.0039299,4.65e-05
0.01423,0.0036855,4.16e-05
0.014847,0.0032917,3.66e-05
0.015489,0.0029995,3.26e-05
0.016154,0.0027778,2.98e-05
0.016861,0.0025297,2.63e-05
0.017613,0.0023557,2.4e-05
0.018389,0.0021067,2.17e-05
0.019188,0.0019524,1.99e-05
0.020032,0.0018185,1.79e-05
0.020925,0.0016408,1.64e-05
0.021836,0.001516,1.54e-05
0.022796,0.0013689,1.38e-05
0.023805,0.001259,1.31e-05
0.024867,0.0011937,1.22e-05
0.025981,0.0010613,1.17e-05
0.02715,0.00097178,1.11e-05
0.028373,0.00088992,1.12e-05
0.029652,0.00078845,1.08e-05
0.030986,0.0007274,1.1e-05
0.032374,0.00066694,1.06e-05
0.033893,0.0006209,1.05e-05
0.035473,0.00052968,1.04e-05
0.037114,0.00051577,1.02e-05
0.038809,0.00044792,1.02e-05
0.039987,0.00040522,1.6e-05
0.040447,0.00041149,1.09e-05
0.042076,0.00034222,9.05e-06
0.043761,0.0003097,7.82e-06
0.045501,0.00028982,6.88e-06
0.047292,0.00027393,6.12e-06
0.04918,0.00024208,5.18e-06
0.05117,0.00022426,4.64e-06
0.053208,0.00021408,4.15e-06
0.055352,0.00019618,3.59e-06
0.057606,0.0001726,3.2e-06
0.059898,0.00016098,2.9e-06
0.0623,0.00014439,2.55e-06
0.064812,0.00013435,2.32e-06
0.06744,0.00012123,2.05e-06
0.070184,0.00011236,1.88e-06
0.073049,0.00010163,1.67e-06
0.076033,9.27e-05,1.56e-06
0.079139,8.43e-05,1.39e-06
0.082362,7.35e-05,1.31e-06
0.085704,6.69e-05,1.19e-06
0.08933,6.3e-05,1.07e-06
0.093088,5.37e-05,1.03e-06
0.096977,4.99e-05,9.45e-07
0.10098,4.36e-05,9.26e-07
0.1051,4.02e-05,8.62e-07
0.10957,3.59e-05,8.01e-07
0.11414,3.3e-05,7.8e-07
0.11883,2.91e-05,7.37e-07
0.1239,2.6e-05,6.98e-07
0.12944,2.23e-05,6.56e-07
0.13509,1.95e-05,6.61e-07
0.14083,1.83e-05,6.35e-07
0.14709,1.15e-05,6.06e-07
0.15393,1.3e-05,5.95e-07
0.16086,1.02e-05,6.41e-07
0.16784,1.23e-05,6.63e-07
0.17547,6.84e-06,6.85e-07
0.18383,6.73e-06,7.11e-07
0.1922,5.24e-06,7.86e-07
0.20052,5.7e-06,8.2e-07
0.20959,2.8e-06,8.39e-07
0.21952,7.29e-06,8.55e-07
0.23058,2e-06,8.64e-07
0.24123,2.85e-06,9.84e-07
0.25172,-9.54e-07,1.02e-06
0.26314,-1.03e-08,1.06e-06
0.2724,-5.28e-06,1.53e-06
