0.010147,0.0043312,0.00010294
0.010582,0.0041395,8.49e-05
0.011042,0.0037523,6.98e-05
0.011519,0.0036123,6.26e-05
0.012012,0.0032662,5.38e-05
0.012529,0.0030136,4.74e-05
0.01307,0.0028525,4.24e-05
0.013637,0.0026025,3.74e-05
0.01423,0.0023456,3.28e-05
0.014847,0.0021828,2.95e-05
0.015489,0.0019764,2.63e-05
0.016154,0.0018294,2.4e-05
0.016861,0.0016889,2.13e-05
0.017613,0.0015553,1.94e-05
0.018389,0.0014203,1.77e-05
0.019188,0.0013071,1.62e-05
0.020032,0.0012004,1.45e-05
0.020925,0.0010993,1.34e-05
0.021836,0.00099826,1.25e-05
0.022796,0.0009188,1.13e-05
0.023805,0.00083372,1.07e-05
0.024867,0.00077939,9.87e-06
0.025981,0.0007092,9.55e-06
0.02715,0.00063866,9.02e-06
0.028373,0.0005663,9e-06
0.029652,0.00052229,8.87e-06
0.030986,0.0004764,8.97e-06
0.032374,0.00044714,8.76e-06
0.033893,0.00038885,8.45e-06
0.035473,0.00035297,8.64e-06
0.037114,0.00031725,8.12e-06
0.038809,0.00029986,8.47e-06
0.039987,0.00028319,1.34e-05
0.040447,0.00029115,8.78e-06
0.042076,0.00024366,7.26e-06
0.043761,0.0002509,6.71e-06
0.045501,0.00021827,5.81e-06
0.047292,0.00021577,5.23e-06
0.04918,0.00018723,4.41e-06
0.05117,0.00017556,3.99e-06
0.053208,0.00016112,3.57e-06
0.055352,0.00013996,3.06e-06
0.057606,0.00013767,2.82e-06
0.059898,0.0001263,2.55e-06
0.0623,0.00011207,2.24e-06
0.064812,0.00010524,2.09e-06
0.06744,9.4e-05,1.83e-06
0.070184,8.87e-05,1.7e-06
0.073049,7.94e-05,1.51e-06
0.076033,6.99e-05,1.41e-06
0.079139,6.54e-05,1.27e-06
0.082362,5.99e-05,1.21e-06
0.085704,5.49e-05,1.1e-06
0.08933,4.69e-05,9.83e-07
0.093088,4.45e-05,9.61e-07
0.096977,4.16e-05,8.93e-07
0.10098,3.4e-05,8.73e-07
0.1051,3.05e-05,8.09e-07
0.10957,2.75e-05,7.57e-07
0.11414,2.49e-05,7.44e-07
0.11883,2.49e-05,7e-07
0.1239,2.14e-05,6.69e-07
0.12944,1.8e-05,6.29e-07
0.13509,1.57e-05,6.41e-07
0.14083,1.38e-05,6.11e-07
0.14709,1.14e-05,5.91e-07
0.15393,1.09e-05,5.81e-07
0.16086,8.43e-06,6.24e-07
0.16784,7.66e-06,6.45e-07
0.17547,3.89e-06,6.69e-07
0.18383,5.97e-06,6.94e-07
0.1922,2.84e-06,7.69e-07
0.20052,3.34e-06,8.01e-07
0.20959,2.5e-06,8.26e-07
0.21952,1.41e-06,8.36e-07
0.23058,-3.57e-07,8.45e-07
0.24123,2.63e-06,9.7e-07
0.25172,1.44e-06,1e-06
0.26314,1.98e-06,1.04e-06
0.2724,2.7e-06,1.53e-06
