0.010146,2.87e-05,5.88e-06
0.010582,3.28e-05,5.26e-06
0.011042,2.63e-05,4.17e-06
0.011519,1.28e-05,3.36e-06
0.012011,2.63e-05,3.47e-06
0.012528,1.9e-05,2.87e-06
0.01307,2.2e-05,2.81e-06
0.013636,2.02e-05,2.42e-06
0.014229,1.81e-05,2.26e-06
0.014846,1.61e-05,2.03e-06
0.015488,1.52e-05,1.92e-06
0.016153,1.47e-05,1.77e-06
0.01686,1.15e-05,1.61e-06
0.017612,9.35e-06,1.5e-06
0.018388,1.24e-05,1.45e-06
0.019186,1.55e-05,1.43e-06
0.020031,5.2e-06,1.21e-06
0.020923,1.02e-05,1.21e-06
0.021835,9.51e-06,1.2e-06
0.022794,7.97e-06,1.12e-06
0.023803,4.82e-06,1.05e-06
0.024864,8.07e-06,1.03e-06
0.025978,5.59e-06,1.02e-06
0.027147,6.65e-06,1.03e-06
0.02837,1.6e-06,1.04e-06
0.029649,4.22e-06,1.09e-06
0.030982,4.35e-06,1.17e-06
0.03237,4.39e-06,1.18e-06
0.033888,1.81e-06,1.22e-06
0.035468,3.4e-06,1.31e-06
0.037109,4.39e-06,1.3e-06
0.038803,3.29e-06,1.35e-06
0.040318,4.48e-06,1.6e-06
